idx,flight_id,start,end,fuel_kg,flight_date,aircraft_type,takeoff,landed,origin_icao,origin_name,destination_icao,destination_name,ICAO_TYPE_CODE,aircraft,mtow,mlw,oew,mfc,vmo,mmo,ceiling,pax_max,pax_low,pax_high,fuselage_length,fuselage_height,fuselage_width,wing_area,wing_span,wing_mac,wing_sweep,wing_t/c,flaps_type,flaps_area,flaps_bf/b,flaps_cf/c,flaps_Sf/S,cruise_mach,cruise_range,engine_type,engine_mount,engine_default,drag_cd0,drag_k,drag_e,drag_gears,fuel_fuel_coef,limits_MTOW,limits_MLW,limits_OEW,limits_MFC,limits_VMO,limits_MMO,limits_ceiling,clean_e,origin_longitude,origin_latitude,origin_elevation,origin_RWY_1_HEADING_a,origin_RWY_1_HEADING_b,origin_RWY_1_LENGTH,origin_RWY_2_HEADING_a,origin_RWY_2_HEADING_b,origin_RWY_2_LENGTH,origin_RWY_3_HEADING_a,origin_RWY_3_HEADING_b,origin_RWY_3_LENGTH,origin_RWY_4_HEADING_a,origin_RWY_4_HEADING_b,origin_RWY_4_LENGTH,origin_RWY_5_HEADING_a,origin_RWY_5_HEADING_b,origin_RWY_5_LENGTH,origin_RWY_6_HEADING_a,origin_RWY_6_HEADING_b,origin_RWY_6_LENGTH,origin_RWY_7_HEADING_a,origin_RWY_7_HEADING_b,origin_RWY_7_LENGTH,origin_RWY_8_HEADING_a,origin_RWY_8_HEADING_b,origin_RWY_8_LENGTH,destination_longitude,destination_latitude,destination_elevation,destination_RWY_1_HEADING_a,destination_RWY_1_HEADING_b,destination_RWY_1_LENGTH,destination_RWY_2_HEADING_a,destination_RWY_2_HEADING_b,destination_RWY_2_LENGTH,destination_RWY_3_HEADING_a,destination_RWY_3_HEADING_b,destination_RWY_3_LENGTH,destination_RWY_4_HEADING_a,destination_RWY_4_HEADING_b,destination_RWY_4_LENGTH,destination_RWY_5_HEADING_a,destination_RWY_5_HEADING_b,destination_RWY_5_LENGTH,destination_RWY_6_HEADING_a,destination_RWY_6_HEADING_b,destination_RWY_6_LENGTH,destination_RWY_7_HEADING_a,destination_RWY_7_HEADING_b,destination_RWY_7_LENGTH,destination_RWY_8_HEADING_a,destination_RWY_8_HEADING_b,destination_RWY_8_LENGTH,LF1,LF2,parked_fraction,takeoff_fraction,climb_fraction,cruise_fraction,descent_fraction,approach_fraction,landing_fraction,taxiing_fraction,takeoff_delta,landing_delta,mean_time_in_air,segment_duration_s,segment_distance_km,mean_vertical_rate,starting_altitude,ending_altitude,altitude_difference,std_vertical_rate,mean_track,std_track,num_trajectory_points,points_per_second
99746,prc791948231,2025-07-06 07:24:11.883,2025-07-06 07:29:12.724,399.0,2025-07-06,A320,2025-07-06 07:14:46,2025-07-06 11:42:10,KJFK,New York John F. Kennedy International Airport,MSLP,San Salvador International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.176,0.17,0.78,5000.0,turbofan,wing,CFM56-5B4,0.018,0.039,0.799,0.017,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,0.7969999999999984,-73.779317,40.639447,13.0,121.0,301.0,4423.0,31.0,211.0,3682.0,121.0,301.0,3048.0,31.0,211.0,2560.0,121.0,301.0,4423.0,121.0,301.0,4423.0,121.0,301.0,4423.0,121.0,301.0,4423.0,-89.055702,13.4409,87.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,0.4426363263871941,0.2498215601164953,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.431383333333335,252.9546,11.938391666666666,300.841,62.431931785757584,1116.896321070234,15200.0,20800.0,5600.0,334.31160416301583,240.50864874379184,0.11500120846937048,598.0,1.9877609767285709
120528,prc798153260,2025-07-30 17:44:31.086,2025-07-30 17:45:49.080,24.94756,2025-07-30,A20N,2025-07-30 13:52:02,2025-07-30 18:22:52,MSLP,San Salvador International Airport,KBOS,Boston Logan International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-89.055702,13.4409,87.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,70.0,250.0,3200.0,-71.0079,42.36197,19.0,135.0,315.0,3073.0,20.0,200.0,3050.0,20.0,200.0,2397.0,77.0,257.0,2134.0,125.0,305.0,1524.0,135.0,315.0,779.0,135.0,315.0,3073.0,135.0,315.0,3073.0,0.7168188040436225,0.1891725162060694,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,232.48476666666664,37.04866666666667,233.13471666666666,77.994,18.30476316198586,17.454545454545453,37000.0,37000.0,0.0,33.74899483549721,36.73959368256704,2.149497770466041,154.0,1.974510859809729
24037,prc774548587,2025-04-28 03:32:26.448,2025-04-28 03:42:35.650,181.4368,2025-04-27,A20N,2025-04-27 23:28:36,2025-04-28 04:20:20,MGGT,Guatemala City La Aurora International Airport,KLAX,Los Angeles International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-90.527496,14.5833,4952.0,16.0,196.0,2987.0,16.0,196.0,2987.0,16.0,196.0,2987.0,16.0,196.0,2987.0,16.0,196.0,2987.0,16.0,196.0,2987.0,16.0,196.0,2987.0,16.0,196.0,2987.0,-118.407997,33.942501,127.0,83.0,263.0,3939.0,83.0,263.0,3382.0,83.0,263.0,3318.0,83.0,263.0,2721.0,83.0,263.0,3939.0,83.0,263.0,3939.0,83.0,263.0,3939.0,83.0,263.0,3939.0,0.4713866325593514,0.1650797627406684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,243.8408,37.73916666666666,248.91748333333334,609.202,126.74544065221338,-6.365591397849462,33989.0,33991.0,2.0,38.809981246545235,302.02132015828494,0.17976194926194627,744.0,1.221269792285646
4859,prc771464998,2025-04-15 14:13:56.872,2025-04-15 14:28:56.586,299.99999999999983,2025-04-15,B738,2025-04-15 12:13:33,2025-04-15 14:40:44,LROP,Bucharest Henri Coanda International Airport,EHAM,Amsterdam Schiphol Airport,B738,Boeing 737-800,79000.0,66300.0,41400.0,26000.0,340.0,0.82,12500.0,189.0,162.0,189.0,39.47,3.73,3.73,124.6,34.32,4.17,25.0,0.1072799999999997,double-slotted,21.330173226772125,0.6,0.15,0.15,0.789,3700.0,turbofan,wing,CFM56-7B26,0.019,0.042,0.799,0.017,2.68531655,79000.0,66300.0,41400.0,26000.0,340.0,0.82,12500.0,0.7969999999999984,26.103396,44.572127,314.0,79.0,259.0,3501.0,79.0,259.0,3499.0,79.0,259.0,3501.0,79.0,259.0,3501.0,79.0,259.0,3501.0,79.0,259.0,3501.0,79.0,259.0,3501.0,79.0,259.0,3501.0,4.76389,52.308601,11.0,182.0,2.0,3800.0,86.0,266.0,3453.0,57.0,237.0,3439.0,182.0,2.0,3400.0,182.0,2.0,3300.0,40.0,220.0,2020.0,182.0,2.0,3800.0,182.0,2.0,3800.0,0.5772841141649384,0.3532779534709758,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,120.39786666666667,11.790233333333333,127.89548333333333,899.714,174.75446652264543,-1607.3344651952461,34275.0648,8816.5432,-25458.5216,473.0762041806315,278.6514633664516,20.192427030359518,589.0,0.6546524784542643
88914,prc788601852,2025-06-23 03:31:10.605,2025-06-23 03:35:49.643,90.7184,2025-06-22,A20N,2025-06-22 23:39:29,2025-06-23 04:26:42,MGGT,Guatemala City La Aurora International Airport,KLAX,Los Angeles International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-90.527496,14.5833,4952.0,16.0,196.0,2987.0,16.0,196.0,2987.0,16.0,196.0,2987.0,16.0,196.0,2987.0,16.0,196.0,2987.0,16.0,196.0,2987.0,16.0,196.0,2987.0,16.0,196.0,2987.0,-118.407997,33.942501,127.0,83.0,263.0,3939.0,83.0,263.0,3382.0,83.0,263.0,3318.0,83.0,263.0,2721.0,83.0,263.0,3939.0,83.0,263.0,3939.0,83.0,263.0,3939.0,83.0,263.0,3939.0,0.4713866325593514,0.1650797627406684,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,231.69341666666665,50.872616666666666,234.01873333333333,279.038,71.74734686154984,-7.396593673965937,35977.0,36018.0,41.0,42.992321877653076,302.90653809202104,0.08628942722631938,411.0,1.4729176671277746
110897,prc795272820,2025-07-19 08:41:52.924,2025-07-19 08:44:27.714,41.276872,2025-07-19,A20N,2025-07-19 05:50:16,2025-07-19 11:41:55,KJFK,New York John F. Kennedy International Airport,SEQM,Quito Mariscal Sucre International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-73.779317,40.639447,13.0,121.0,301.0,4423.0,31.0,211.0,3682.0,121.0,301.0,3048.0,31.0,211.0,2560.0,121.0,301.0,4423.0,121.0,301.0,4423.0,121.0,301.0,4423.0,121.0,301.0,4423.0,-78.354306,-0.125399,7910.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,0.3872613977365313,0.1849620897484104,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,171.61540000000002,177.45476666666667,172.90531666666666,154.79,36.003925343146584,0.0,37000.0,36900.0,-100.0,0.0,0.0,0.0,2.0,0.01292073131339234
80322,prc785986022,2025-06-12 18:28:33.126,2025-06-12 18:33:33.033,200.0,2025-06-12,A20N,2025-06-12 17:27:19,2025-06-12 20:29:58,MMDO,Durango International Airport,KMDW,Chicago Midway International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-104.527938,24.125468,6104.0,31.0,211.0,2906.0,31.0,211.0,2906.0,31.0,211.0,2906.0,31.0,211.0,2906.0,31.0,211.0,2906.0,31.0,211.0,2906.0,31.0,211.0,2906.0,31.0,211.0,2906.0,-87.752403,41.785999,619.0,134.0,314.0,1988.0,43.0,223.0,1964.0,43.0,223.0,1679.0,134.0,314.0,1176.0,134.0,314.0,1988.0,134.0,314.0,1988.0,134.0,314.0,1988.0,134.0,314.0,1988.0,0.5098504650887349,0.1981478685724172,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,61.23543333333334,116.41611666666667,63.73465833333333,299.907,75.41312129237556,7.033274956217163,38990.0,39000.0,10.0,55.9928066265658,33.5753524641697,0.11837249628653468,571.0,1.90392354963372
48769,prc778883201,2025-05-15 18:42:21.254,2025-05-15 18:46:22.275,386.006792,2025-05-15,A359,2025-05-15 12:40:32,2025-05-15 22:29:31,ZSPD,Shanghai Pudong International Airport,YSSY,Sydney Kingsford Smith Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.15,0.15,0.85,15000.0,turbofan,wing,Trent XWB-84,0.022,0.043,0.783,0.013,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,0.7969999999999984,121.805,31.1434,13.0,168.0,348.0,4000.0,168.0,348.0,3800.0,168.0,348.0,3800.0,168.0,348.0,3400.0,168.0,348.0,4000.0,168.0,348.0,4000.0,168.0,348.0,4000.0,168.0,348.0,4000.0,151.177002,-33.946098,21.0,155.0,335.0,3962.0,62.0,242.0,2530.0,155.0,335.0,2438.0,155.0,335.0,3962.0,155.0,335.0,3962.0,155.0,335.0,3962.0,155.0,335.0,3962.0,155.0,335.0,3962.0,0.4682095994789011,0.2122934805753328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,361.8209,223.14541666666668,363.82940833333333,241.021,63.41943758538304,0.0,37002.0,37004.0,2.0,0.0,0.0,0.0,2.0,0.008298032121682343
43673,prc777900488,2025-05-11 15:28:00.033,2025-05-11 15:33:00.076,235.86784,2025-05-11,B738,2025-05-11 12:58:28,2025-05-11 16:42:03,LTFJ,Istanbul Sabiha Gokcen International Airport,EGSS,London Stansted Airport,B738,Boeing 737-800,79000.0,66300.0,41400.0,26000.0,340.0,0.82,12500.0,189.0,162.0,189.0,39.47,3.73,3.73,124.6,34.32,4.17,25.0,0.1072799999999997,double-slotted,21.330173226772125,0.6,0.15,0.15,0.789,3700.0,turbofan,wing,CFM56-7B26,0.019,0.042,0.799,0.017,2.68531655,79000.0,66300.0,41400.0,26000.0,340.0,0.82,12500.0,0.7969999999999984,29.3092,40.898602,312.0,58.0,238.0,3000.0,58.0,238.0,3000.0,58.0,238.0,3000.0,58.0,238.0,3000.0,58.0,238.0,3000.0,58.0,238.0,3000.0,58.0,238.0,3000.0,58.0,238.0,3000.0,0.235,51.884998,348.0,42.0,222.0,3049.0,42.0,222.0,3049.0,42.0,222.0,3049.0,42.0,222.0,3049.0,42.0,222.0,3049.0,42.0,222.0,3049.0,42.0,222.0,3049.0,42.0,222.0,3049.0,0.3169472502805836,0.2122934805753328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,149.53388333333334,69.04873333333333,152.03424166666667,300.043,62.1882242860346,5.446808510638297,38000.0256,38000.0256,0.0,31.60117381447836,293.74113287806097,0.19492814402226213,47.0,0.15664421432927947
54207,prc779801680,2025-05-19 16:10:31.951,2025-05-19 17:10:20.330,5624.087208,2025-05-19,A359,2025-05-19 09:08:31,2025-05-19 20:43:31,NZAA,Auckland Airport,ZSPD,Shanghai Pudong International Airport,A359,Airbus A350-900,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,440.0,300.0,350.0,66.8,6.09,5.96,442.0,64.75,6.01357999999999,31.9,0.09672,double-slotted,26.85375000000005,0.7380026646464303,0.15,0.15,0.85,15000.0,turbofan,wing,Trent XWB-84,0.022,0.043,0.783,0.013,3.086355339673145,280000.0,205000.0,142400.0,140795.0,340.0,0.89,13100.0,0.7969999999999984,174.786331,-37.01199,23.0,51.0,231.0,3535.0,51.0,231.0,3535.0,51.0,231.0,3535.0,51.0,231.0,3535.0,51.0,231.0,3535.0,51.0,231.0,3535.0,51.0,231.0,3535.0,51.0,231.0,3535.0,121.805,31.1434,13.0,168.0,348.0,4000.0,168.0,348.0,3800.0,168.0,348.0,3800.0,168.0,348.0,3400.0,168.0,348.0,4000.0,168.0,348.0,4000.0,168.0,348.0,4000.0,168.0,348.0,4000.0,0.290528151911167,0.2122934805753328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,422.01585,213.17783333333333,451.91900833333335,3588.379,883.4628413907108,0.0,38001.0,35999.0,-2002.0,0.0,0.0,0.0,2.0,0.0005573547275803364
14117,prc772813192,2025-04-21 04:34:51.662,2025-04-21 04:39:52.145,100.0,2025-04-21,A320,2025-04-21 01:58:27,2025-04-21 05:17:46,MMGL,Guadalajara International Airport,KORD,Chicago O'Hare International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.176,0.17,0.78,5000.0,turbofan,wing,CFM56-5B4,0.018,0.039,0.799,0.017,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,0.7969999999999984,-103.310108,20.523342,5013.0,108.0,288.0,4000.0,24.0,204.0,1800.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,-87.9048,41.9786,680.0,90.0,270.0,3962.0,90.0,270.0,3432.0,90.0,270.0,3427.0,90.0,270.0,3292.0,42.0,222.0,2461.0,39.0,219.0,2286.0,90.0,270.0,2286.0,90.0,270.0,2286.0,0.6861797350519155,0.2038123069454938,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,156.41103333333334,37.89758333333334,158.91505833333335,300.483,83.15074114589649,-5.4324324324324325,37002.0,36991.0,-11.0,34.63929442077857,38.10434719277633,0.10798388253027202,592.0,1.970161373521963
63070,prc781906140,2025-05-27 19:07:53.935,2025-05-27 19:12:54.878,100.0,2025-05-27,A20N,2025-05-27 17:46:46,2025-05-27 21:32:50,KMDW,Chicago Midway International Airport,MMZC,Zacatecas International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-87.752403,41.785999,619.0,134.0,314.0,1988.0,43.0,223.0,1964.0,43.0,223.0,1679.0,134.0,314.0,1176.0,134.0,314.0,1988.0,134.0,314.0,1988.0,134.0,314.0,1988.0,134.0,314.0,1988.0,-102.686996,22.8971,7141.0,20.0,200.0,3000.0,20.0,200.0,3000.0,20.0,200.0,3000.0,20.0,200.0,3000.0,20.0,200.0,3000.0,20.0,200.0,3000.0,20.0,200.0,3000.0,20.0,200.0,3000.0,0.3408513241692856,0.185875443507326,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,81.13225000000001,139.9187,83.64010833333333,300.943,59.96756151834069,6.035363457760313,38001.0,38011.0,10.0,22.151542381923946,215.37584106017113,0.15404970259209722,509.0,1.6913501892384937
55707,prc780049391,2025-05-20 12:45:28.885,2025-05-20 12:54:34.648,254.01152,2025-05-20,B738,2025-05-20 09:09:38,2025-05-20 13:20:43,LTFJ,Istanbul Sabiha Gokcen International Airport,EGPH,Edinburgh Airport,B738,Boeing 737-800,79000.0,66300.0,41400.0,26000.0,340.0,0.82,12500.0,189.0,162.0,189.0,39.47,3.73,3.73,124.6,34.32,4.17,25.0,0.1072799999999997,double-slotted,21.330173226772125,0.6,0.15,0.15,0.789,3700.0,turbofan,wing,CFM56-7B26,0.019,0.042,0.799,0.017,2.68531655,79000.0,66300.0,41400.0,26000.0,340.0,0.82,12500.0,0.7969999999999984,29.3092,40.898602,312.0,58.0,238.0,3000.0,58.0,238.0,3000.0,58.0,238.0,3000.0,58.0,238.0,3000.0,58.0,238.0,3000.0,58.0,238.0,3000.0,58.0,238.0,3000.0,58.0,238.0,3000.0,-3.372288,55.950145,136.0,60.0,240.0,2558.0,60.0,240.0,2558.0,60.0,240.0,2558.0,60.0,240.0,2558.0,60.0,240.0,2558.0,60.0,240.0,2558.0,60.0,240.0,2558.0,60.0,240.0,2558.0,0.4276729559748427,0.2122934805753328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,215.84808333333334,26.139200000000002,220.39610833333333,545.763,124.79380987512201,-7.032967032967033,35999.928,35999.928,0.0,40.68996871703014,305.36490646035367,19.721383814422186,182.0,0.33347808480970675
126360,prc800506795,2025-08-08 14:33:48.995,2025-08-08 14:38:48.036,45.3592,2025-08-08,A20N,2025-08-08 12:02:31,2025-08-08 15:49:50,MMGL,Guadalajara International Airport,KORD,Chicago O'Hare International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-103.310108,20.523342,5013.0,108.0,288.0,4000.0,24.0,204.0,1800.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,108.0,288.0,4000.0,-87.9048,41.9786,680.0,90.0,270.0,3962.0,90.0,270.0,3432.0,90.0,270.0,3427.0,90.0,270.0,3292.0,42.0,222.0,2461.0,39.0,219.0,2286.0,90.0,270.0,2286.0,90.0,270.0,2286.0,0.6861797350519155,0.2038123069454938,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,151.2999166666667,71.03273333333333,153.791925,299.041,65.23887701488182,7.166356733150995,36997.0,37023.0,26.0,35.404234408164086,33.44690540272554,0.06611367472144293,583.0,1.9495654442033032
88902,prc788592344,2025-06-23 03:29:37.733,2025-06-23 03:34:37.729,146.0,2025-06-22,A20N,2025-06-22 22:27:04,2025-06-23 04:15:03,SEQM,Quito Mariscal Sucre International Airport,KJFK,New York John F. Kennedy International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-78.354306,-0.125399,7910.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,182.0,2.0,4098.0,-73.779317,40.639447,13.0,121.0,301.0,4423.0,31.0,211.0,3682.0,121.0,301.0,3048.0,31.0,211.0,2560.0,121.0,301.0,4423.0,121.0,301.0,4423.0,121.0,301.0,4423.0,121.0,301.0,4423.0,0.1778246142456251,0.2048093724543108,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,302.56221666666664,40.42118333333334,305.06218333333334,299.996,67.83766612747625,-13.189565217391305,37000.0,37000.0,0.0,59.367941423327714,23.00343230429118,1.539493961264049,575.0,1.9166922225629677
64193,prc782198772,2025-05-29 02:23:39.488,2025-05-29 02:37:00.256,205.477176,2025-05-28,A20N,2025-05-28 21:14:38,2025-05-29 03:23:21,SEGU,Guayaquil International Airport,KJFK,New York John F. Kennedy International Airport,A20N,Airbus A320neo,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,194.0,150.0,180.0,37.57,4.14,3.95,124.0,35.8,4.29,25.0,0.1091999999999997,single-slotted,21.1,0.78,0.176,0.17,0.78,6300.0,turbofan,wing,PW1127G-JM,0.017,0.038,0.807,0.017,2.65942225,79000.0,66000.0,44300.0,29700.0,350.0,0.82,12500.0,0.7969999999999984,-79.883598,-2.15742,20.0,33.0,213.0,2684.0,33.0,213.0,2684.0,33.0,213.0,2684.0,33.0,213.0,2684.0,33.0,213.0,2684.0,33.0,213.0,2684.0,33.0,213.0,2684.0,33.0,213.0,2684.0,-73.779317,40.639447,13.0,121.0,301.0,4423.0,31.0,211.0,3682.0,121.0,301.0,3048.0,31.0,211.0,2560.0,121.0,301.0,4423.0,121.0,301.0,4423.0,121.0,301.0,4423.0,121.0,301.0,4423.0,0.2288721746501676,0.2122934805753328,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,309.0248,46.345733333333335,315.69786666666664,800.768,186.77892529424105,4.373937677053824,37000.0,37000.0,0.0,61.39410148511195,162.28256054989103,136.75956607282103,1412.0,1.7633072250639386
118593,prc797666903,2025-07-28 19:28:43.913,2025-07-28 19:33:44.303,200.0,2025-07-28,A320,2025-07-28 17:07:14,2025-07-28 20:23:10,MMMM,Morelia International Airport,KLAX,Los Angeles International Airport,A320,Airbus A320,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,180.0,140.0,170.0,37.57,4.14,3.95,124.0,35.8,4.1935,25.0,0.1088799999999998,single-slotted,21.1,0.78,0.176,0.17,0.78,5000.0,turbofan,wing,CFM56-5B4,0.018,0.039,0.799,0.017,2.65942225,78000.0,66000.0,42600.0,24210.0,350.0,0.82,12500.0,0.7969999999999984,-101.025002,19.849899,6033.0,47.0,227.0,3408.0,47.0,227.0,3408.0,47.0,227.0,3408.0,47.0,227.0,3408.0,47.0,227.0,3408.0,47.0,227.0,3408.0,47.0,227.0,3408.0,47.0,227.0,3408.0,-118.407997,33.942501,127.0,83.0,263.0,3939.0,83.0,263.0,3382.0,83.0,263.0,3318.0,83.0,263.0,2721.0,83.0,263.0,3939.0,83.0,263.0,3939.0,83.0,263.0,3939.0,83.0,263.0,3939.0,0.4886508592286868,0.2065661992217708,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,141.49855,49.42828333333333,144.0018,300.39,64.86494316397787,-14.574257425742575,37999.0,38002.0,3.0,30.416525563633634,309.38699217809614,0.09546274980491454,303.0,1.008688704683911
